# frames 151  V 32652.488  rho0 0.066151  nO 1440 nSi 720
# r  g_SiO  g_OO  g_SiSi  g_total(neutron)
1.391000000000000014e+01 9.810612920098531475e-01 1.019271481002324009e+00 1.001896974816612884e+00 1.003241212010334671e+00
1.392999999999999972e+01 9.773438263700040540e-01 1.016727364257823840e+00 1.001228836588645921e+00 1.000371948655600862e+00
1.394999999999999929e+01 9.767608941863263894e-01 1.021101935167371799e+00 1.009379149857033919e+00 1.003084901174569943e+00
1.397000000000000064e+01 9.777761113030990492e-01 1.022041308581886243e+00 1.006167919394401755e+00 1.003765844452051414e+00
1.399000000000000021e+01 9.773441641064922747e-01 1.021003765926003171e+00 1.015758847265156861e+00 1.003700385424930230e+00
1.400999999999999979e+01 9.775068351470340700e-01 1.019418346538858433e+00 1.009732149363566478e+00 1.002485197122927163e+00
1.403000000000000114e+01 9.766907368620095786e-01 1.022390971194545140e+00 1.007057783715999744e+00 1.003596187046663646e+00
1.405000000000000071e+01 9.762032244090904642e-01 1.022639446242497474e+00 1.004058231277473068e+00 1.003333843368164446e+00
1.407000000000000028e+01 9.780117246345541027e-01 1.018765881118916417e+00 1.009941822345044482e+00 1.002341569474977767e+00
1.408999999999999986e+01 9.758433333646430174e-01 1.022969328174509585e+00 1.007578347786898476e+00 1.003617350515185747e+00
1.410999999999999943e+01 9.771345824838008065e-01 1.018020636102585419e+00 1.008942256575445784e+00 1.001527511348523358e+00
1.413000000000000078e+01 9.787429737516430972e-01 1.016512426405113301e+00 1.004841179233225468e+00 1.001048698450728969e+00
1.415000000000000036e+01 9.772920298524154781e-01 1.018419746470418996e+00 1.015431428050426854e+00 1.002255222337204321e+00
1.416999999999999993e+01 9.769736796122876488e-01 1.016071803889447844e+00 1.022866446205690005e+00 1.001373225848792625e+00
1.419000000000000128e+01 9.817266242156501566e-01 1.019074314938524184e+00 1.025145066255539694e+00 1.005004689209636037e+00
1.421000000000000085e+01 9.777814774364551598e-01 1.019010577423604014e+00 1.024217641786016264e+00 1.003375091906026695e+00
1.423000000000000043e+01 9.764364909714949858e-01 1.015316252029195176e+00 1.024996234702146181e+00 1.000902504550094108e+00
1.425000000000000000e+01 9.751483252136158297e-01 1.012300686032834296e+00 1.025684690177916192e+00 9.988140432672527602e-01
1.426999999999999957e+01 9.774742304944168403e-01 1.014709985613248877e+00 1.024311325118553606e+00 1.000928647148729089e+00
1.429000000000000092e+01 9.820103053359865442e-01 1.012798200227750689e+00 1.017837401609190451e+00 1.001202189682648402e+00
1.431000000000000050e+01 9.797373535066546957e-01 1.011898156110182301e+00 1.022645440447953691e+00 1.000165339563566347e+00
1.433000000000000007e+01 9.763336332690915054e-01 1.011819554416702349e+00 1.016446747186775745e+00 9.983721674916051780e-01
1.434999999999999964e+01 9.819842682369707143e-01 1.009456502341855577e+00 1.011374763077358852e+00 9.989304989917093813e-01
1.437000000000000099e+01 9.837457037817207706e-01 1.006745007928323776e+00 1.009927857637236803e+00 9.980421741573596295e-01
1.439000000000000057e+01 9.838424341761918823e-01 1.005347143037021773e+00 1.016404074037213778e+00 9.977702935443620857e-01
1.441000000000000014e+01 9.780720168183081320e-01 1.006019329466368628e+00 1.020986108512126789e+00 9.962139532201602643e-01
1.442999999999999972e+01 9.859160143210814464e-01 1.003292354646731388e+00 1.013423239304484191e+00 9.972530600279440050e-01
1.444999999999999929e+01 9.843651386134550929e-01 1.007281382241250745e+00 1.010079341921092722e+00 9.985840820964252407e-01
1.447000000000000064e+01 9.848641764373540219e-01 1.003983596885395402e+00 1.019353645081395587e+00 9.976313508945610087e-01
1.449000000000000021e+01 9.851274674726827607e-01 1.006221757782185477e+00 1.013632624248424596e+00 9.985512822604538652e-01
1.450999999999999979e+01 9.855589948775248521e-01 1.003134472429931590e+00 1.018865293446225673e+00 9.974062865041259940e-01
1.453000000000000114e+01 9.861455749975298612e-01 1.001039112506012518e+00 1.015685013998914865e+00 9.962762586696606304e-01
1.455000000000000071e+01 9.881755825639342294e-01 1.007877159294333413e+00 1.017049799475219674e+00 1.000869231553405125e+00
1.457000000000000028e+01 9.902454637223857548e-01 1.008372319490864699e+00 1.013555888770356406e+00 1.001698718628675433e+00
1.458999999999999986e+01 9.875948392042583901e-01 1.006631055349407111e+00 1.022521208330694487e+00 1.000347162909712706e+00
1.460999999999999943e+01 9.936714578266022668e-01 1.004269604031359675e+00 1.013161005487808630e+00 1.000774240848711250e+00
1.463000000000000078e+01 9.890217975124870886e-01 1.003433271283710848e+00 1.017387237951086210e+00 9.988094671280338677e-01
1.465000000000000036e+01 9.937123124211765246e-01 1.005981033962164650e+00 1.008718586704370646e+00 1.001410710786361458e+00
1.466999999999999993e+01 9.901447483797154447e-01 9.999160151351528247e-01 1.011754132317154831e+00 9.969458392533160351e-01
1.469000000000000128e+01 9.912806674596610357e-01 1.002005966489598388e+00 1.006063044466143142e+00 9.981259938636197759e-01
1.471000000000000085e+01 9.958238457429253732e-01 9.995784298127334822e-01 1.013300494983084610e+00 9.990733435287137976e-01
1.473000000000000043e+01 9.921767712115181492e-01 9.985640439973694216e-01 1.006680087621067754e+00 9.966486977296553640e-01
1.475000000000000000e+01 9.938286758629600870e-01 9.969259273878140482e-01 1.003951958556263735e+00 9.962114913883621803e-01
1.476999999999999957e+01 9.990057450970518671e-01 1.003133113493088313e+00 1.006575757178261643e+00 1.001770480332004887e+00
1.479000000000000092e+01 9.974248855862709595e-01 9.984909279381125602e-01 1.001063087064620216e+00 9.982556977779223351e-01
1.481000000000000050e+01 9.999767204840910306e-01 9.953040911900042920e-01 1.000933947375916233e+00 9.975074872906318779e-01
1.483000000000000007e+01 1.001831975365642835e+00 9.945494921263228205e-01 9.998358957627412336e-01 9.977416743844749192e-01
1.484999999999999964e+01 1.003342457437264024e+00 9.954172626290033188e-01 9.866980430797441803e-01 9.978874801318877719e-01
1.487000000000000099e+01 1.006256088001299842e+00 9.957100612247177240e-01 9.958451704645601144e-01 9.998112183420220234e-01
1.489000000000000057e+01 1.007443665186759318e+00 9.904955459999439382e-01 9.893239997752368842e-01 9.969900510394539284e-01
1.491000000000000014e+01 1.010715424160531617e+00 9.908674648824278286e-01 9.930325610609683773e-01 9.987184944948355181e-01
1.492999999999999972e+01 1.010898353667517569e+00 9.906456144278992237e-01 9.909397258984745660e-01 9.985239374513240618e-01
1.494999999999999929e+01 1.010627417155355534e+00 9.877443482032766120e-01 9.898199015935430500e-01 9.967667697252465819e-01
1.497000000000000064e+01 1.010587611694503174e+00 9.931832241949093421e-01 9.834441733174770217e-01 9.992605757892023544e-01
1.499000000000000021e+01 1.014784198315257013e+00 9.931310467760813276e-01 9.941614457662620863e-01 1.001603784050856039e+00
