# angle(deg)  O-Si-O_LES  O-Si-O_HES  Si-O-Si_LES  Si-O-Si_HES   [Dechant JPCC2026 Fig.4, colour-digitized, area-normalised]
1.460000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 1.855685374871895998e-02 1.478807196717134807e-02
1.470000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 1.845597242647985942e-02 1.435982501504285205e-02
1.480000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 1.782413677666655136e-02 1.353043534826234642e-02
1.490000000000000000e+02 2.795604067914541323e-04 0.000000000000000000e+00 1.705956254495966801e-02 1.280404178389249817e-02
1.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.635339328928595709e-02 1.252215771413702806e-02
1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.525962737448306045e-02 1.232700720430632280e-02
1.520000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.501538838379891903e-02 1.187707686219663557e-02
1.530000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.468619670070290747e-02 1.142172567259165661e-02
1.540000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.395347972865047630e-02 1.130246702769510843e-02
1.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.330040590573420417e-02 1.124825855274214081e-02
1.560000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.277210634979785049e-02 1.122115431526564747e-02
1.570000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.205797277921051742e-02 1.122115431526564747e-02
1.580000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.155887571129075170e-02 1.122115431526564747e-02
1.590000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.045803040545353717e-02 1.137835889262927246e-02
1.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.796107343744343832e-03 1.179034330227187594e-02
1.610000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.373467698995267827e-03 1.219690686441918248e-02
1.620000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.999675852383015248e-03 1.184997262472014916e-02
